public_food_id_compound_id_name,contribution
"FOOD00086 _ FDB012760 _ (Z,Z)-9,12-Octadecadienoic acid",0.164521011
FOOD00086 _ FDB012801 _ Ferulic acid,1.87E-06
FOOD00086 _ FDB012858 _ Oleic acid,0.080199309
FOOD00086 _ FDB012884 _ Niveusin C,8.54E-05
FOOD00086 _ FDB013269 _ Cholesterol,0.001124289
FOOD00086 _ FDB014499 _ (-)-Menthol,0.204245902
FOOD00086 _ FDB014590 _ Faradiol,0.005846305
FOOD00086 _ FDB014613 _ beta-Carotene,1.12E-07
FOOD00086 _ FDB015628 _ Argophyllin B,0.000131917
FOOD00086 _ FDB016251 _ Iron,5.32E-05
FOOD00086 _ FDB019141 _ Phosphatidylcholine,0.001006239
FOOD00086 _ FDB021453 _ Pectic acid,0.082447887
FOOD00087 _ FDB001111 _ Chinese tannin,0.19694861
FOOD00087 _ FDB001131 _ Sucrose,0.032824768
FOOD00087 _ FDB001224 _ L-Ascorbic acid,0.079326523
FOOD00087 _ FDB008114 _ Malic acid,0.240714967
FOOD00087 _ FDB012158 _ Serotonin,0.038295563
FOOD00087 _ FDB012362 _ beta-Sitosterol,0.008315608
FOOD00087 _ FDB012462 _ alpha-Linolenic acid,0.170552025
"FOOD00087 _ FDB012760 _ (Z,Z)-9,12-Octadecadienoic acid",0.022977338
FOOD00087 _ FDB012858 _ Oleic acid,0.209586145
FOOD00087 _ FDB014613 _ beta-Carotene,0.000454076
FOOD00088 _ FDB000374 _ Phytic acid,0.026619423
FOOD00088 _ FDB000435 _ N-Methyltyramine,0.000108743
FOOD00088 _ FDB000446 _ L-Tyrosine,0.009061931
FOOD00088 _ FDB000565 _ alpha-Tocopherol,1.59E-05
FOOD00088 _ FDB000574 _ Pyridoxine,1.25E-05
FOOD00088 _ FDB000710 _ Choline,0.002882827
FOOD00088 _ FDB001014 _ Nicotinic acid,0.000149522
FOOD00088 _ FDB001182 _ Cellulose,0.579963597
FOOD00088 _ FDB001224 _ L-Ascorbic acid,0.007476093
FOOD00088 _ FDB002237 _ Trigonelline,2.02E-05
FOOD00088 _ FDB002250 _ L-Tryptophan,0.004530966
FOOD00088 _ FDB003513 _ Calcium,0.012686704
FOOD00088 _ FDB003516 _ Chromium,7.02E-05
FOOD00088 _ FDB003520 _ Phosphorus,0.010421221
FOOD00088 _ FDB003521 _ Potassium,0.072359521
FOOD00088 _ FDB003523 _ Sodium,0.000579964
FOOD00088 _ FDB003570 _ Aluminum,1.59E-05
FOOD00088 _ FDB003575 _ Boron,9.06E-06
FOOD00088 _ FDB003581 _ Cobalt,0.000111009
FOOD00088 _ FDB003582 _ Copper,2.38E-05
FOOD00088 _ FDB003636 _ Manganese,0.000138194
FOOD00088 _ FDB003713 _ Silicon,7.70E-05
FOOD00088 _ FDB003717 _ Sulfur,0.000453097
FOOD00088 _ FDB003722 _ Tin,2.72E-05
FOOD00088 _ FDB003729 _ Zinc,5.66E-05
FOOD00088 _ FDB003763 _ Arsenic,2.27E-08
FOOD00088 _ FDB003780 _ Mercury,1.59E-07
FOOD00088 _ FDB003908 _ Ammonia,0.018418375
FOOD00088 _ FDB003958 _ Methylamine,1.02E-05
FOOD00088 _ FDB005767 _ Diethylamine,1.29E-05
FOOD00088 _ FDB008322 _ Pantothenic acid,1.59E-05
FOOD00088 _ FDB009020 _ Betaine,0.000530123
FOOD00088 _ FDB009721 _ Lignin,0.104212209
FOOD00088 _ FDB012160 _ Riboflavine,1.13E-05
FOOD00088 _ FDB012462 _ alpha-Linolenic acid,0.000299044
FOOD00088 _ FDB012535 _ L-Glutamic acid,0.079291898
FOOD00088 _ FDB012563 _ L-Cystine,0.003398224
FOOD00088 _ FDB012589 _ Dimethylamine,3.62E-06
FOOD00088 _ FDB012644 _ Piperidine,2.27E-06
FOOD00088 _ FDB012683 _ L-Methionine,0.005663707
FOOD00088 _ FDB012739 _ L-Serine,0.011327414
FOOD00088 _ FDB012750 _ Hordenine,0.000142725
"FOOD00088 _ FDB012760 _ (Z,Z)-9,12-Octadecadienoic acid",0.029700479
FOOD00088 _ FDB012858 _ Oleic acid,0.018010588
FOOD00088 _ FDB014504 _ Folic acid,1.68E-06
FOOD00088 _ FDB014510 _ Biotin,1.12E-06
FOOD00088 _ FDB014613 _ beta-Carotene,0.000916388
FOOD00088 _ FDB016251 _ Iron,0.000158584
FOOD00089 _ FDB000693 _ Diosmetin 7-rutinoside,0.235286657
FOOD00089 _ FDB001111 _ Chinese tannin,0.339858505
FOOD00089 _ FDB001462 _ cis-beta-Ocimene,1.73E-05
FOOD00089 _ FDB002427 _ Rosmarinic acid,0.026142962
FOOD00089 _ FDB002680 _ Hesperidin,0.287572581
FOOD00089 _ FDB003343 _ 3-Octanol,5.23E-06
FOOD00089 _ FDB003635 _ Iodine,7.32E-08
FOOD00089 _ FDB003856 _ Germacrene D,0.000549002
FOOD00089 _ FDB006367 _ alpha-Elemol,0.000616974
FOOD00089 _ FDB008072 _ 1-Hexanol,2.88E-05
FOOD00089 _ FDB008548 _ Methyleugenol,0.00027973
FOOD00089 _ FDB008724 _ Cuminaldehyde,2.88E-05
FOOD00089 _ FDB008745 _ Benzyl alcohol,9.15E-05
FOOD00089 _ FDB009065 _ Camphene,0.000224829
FOOD00089 _ FDB009067 _ D-Camphor,0.003568514
FOOD00089 _ FDB012171 _ Eugenol,0.001793407
FOOD00089 _ FDB012392 _ 1-Methoxy-4-(2-propenyl)benzene,5.23E-05
FOOD00089 _ FDB012459 _ Methyl salicylate,7.84E-06
FOOD00089 _ FDB013516 _ 4(10)-Thujene,0.000287573
FOOD00089 _ FDB013567 _ Limonene,0.000154243
FOOD00089 _ FDB013574 _ (±)-Borneol,1.83E-05
"FOOD00089 _ FDB013710 _ (+)-1(10),4-Cadinadiene",0.001134605
FOOD00089 _ FDB013759 _ (±)-Myrtenol,0.000460116
FOOD00089 _ FDB013792 _ Geraniol,1.70E-05
FOOD00089 _ FDB013910 _ Myrtenal,0.000141172
FOOD00089 _ FDB014297 _ (R)-Limonene,0.00026143
FOOD00089 _ FDB014324 _ alpha-Carene,5.23E-06
FOOD00089 _ FDB014367 _ (+)-trans-Pinocarveol,0.000575145
FOOD00089 _ FDB014373 _ Ursolic acid,0.025620103
FOOD00089 _ FDB014416 _ alpha-Terpineol,8.63E-06
FOOD00089 _ FDB014474 _ (-)-Isopinocamphone,0.017053054
FOOD00089 _ FDB014512 _ 5-Isopropyl-2-methylphenol,5.23E-06
FOOD00089 _ FDB014601 _ p-Menth-1-en-4-ol,7.84E-05
"FOOD00089 _ FDB014616 _ 1,8-Cineole",0.002870497
FOOD00089 _ FDB014795 _ 2-Isopropyl-5-methylphenol,1.31E-05
FOOD00089 _ FDB014917 _ beta-Phellandrene,0.000998661
FOOD00089 _ FDB014940 _ Linalool,2.88E-06
FOOD00089 _ FDB014945 _ Nerol,2.30E-05
FOOD00089 _ FDB014960 _ (+)-3-Thujone,0.000104833
FOOD00089 _ FDB014962 _ (-)-3-Isothujone,5.25E-05
FOOD00089 _ FDB014975 _ (-)-Pinocamphone,0.005908309
FOOD00089 _ FDB014978 _ Pinocarvone,0.014012628
FOOD00089 _ FDB015360 _ alpha-Humulene,3.40E-05
FOOD00089 _ FDB015464 _ beta-Pinene,0.012417907
FOOD00089 _ FDB015469 _ beta-Ionone,1.73E-05
FOOD00089 _ FDB015471 _ Lutein,0.018592875
FOOD00089 _ FDB015736 _ beta-Caryophyllene,0.001189505
FOOD00089 _ FDB015966 _ Terpinolene,5.49E-05
FOOD00089 _ FDB015968 _ gamma-Terpinene,0.000159472
FOOD00089 _ FDB017358 _ 1-Isopropyl-4-methylbenzene,0.000486259
"FOOD00089 _ FDB017400 _ 7-Methyl-3-methylene-1,6-octadiene",0.001116304
FOOD00090 _ FDB000872 _ 4-Methoxybenzaldehyde,0.009191095
FOOD00090 _ FDB000887 _ Cinnamyl alcohol,0.000450717
FOOD00090 _ FDB001462 _ cis-beta-Ocimene,0.001767518
FOOD00090 _ FDB001522 _ alpha-Copaene,0.009942291
FOOD00090 _ FDB002793 _ Anethole,0.748985886
FOOD00090 _ FDB002796 _ cis-Anethole,0.0012461
FOOD00090 _ FDB009065 _ Camphene,1.77E-05
FOOD00090 _ FDB010588 _ Methyl 4-methoxybenzoate,0.002660115
FOOD00090 _ FDB012392 _ 1-Methoxy-4-(2-propenyl)benzene,0.059918871
FOOD00090 _ FDB013516 _ 4(10)-Thujene,0.000185589
FOOD00090 _ FDB013567 _ Limonene,0.047015987
FOOD00090 _ FDB013601 _ beta-Selinene,1.77E-05
"FOOD00090 _ FDB013710 _ (+)-1(10),4-Cadinadiene",1.77E-05
FOOD00090 _ FDB014324 _ alpha-Carene,0.00433042
FOOD00090 _ FDB014378 _ Nerolidol,0.000883759
FOOD00090 _ FDB014416 _ alpha-Terpineol,0.002518714
FOOD00090 _ FDB014519 _ Fenchone,1.77E-05
FOOD00090 _ FDB014577 _ beta-Elemene,0.005753272
FOOD00090 _ FDB014601 _ p-Menth-1-en-4-ol,0.000892597
FOOD00090 _ FDB014614 _ Carvone,1.77E-05
"FOOD00090 _ FDB014616 _ 1,8-Cineole",0.030940408
FOOD00090 _ FDB014917 _ beta-Phellandrene,0.009323659
FOOD00090 _ FDB014940 _ Linalool,0.014582026
FOOD00090 _ FDB015006 _ S-beta-Bisabolene,0.000671657
FOOD00090 _ FDB015360 _ alpha-Humulene,0.00796267
FOOD00090 _ FDB015464 _ beta-Pinene,1.77E-05
FOOD00090 _ FDB015736 _ beta-Caryophyllene,0.032566525
FOOD00090 _ FDB015966 _ Terpinolene,0.00388854
FOOD00090 _ FDB015968 _ gamma-Terpinene,0.000671657
FOOD00090 _ FDB017358 _ 1-Isopropyl-4-methylbenzene,0.000892597
"FOOD00090 _ FDB017400 _ 7-Methyl-3-methylene-1,6-octadiene",0.002121022
FOOD00090 _ FDB021536 _ Methylisoeugenol,0.000530255
FOOD00091 _ FDB000446 _ L-Tyrosine,0.027678735
FOOD00091 _ FDB000484 _ Glycine,0.03425622
FOOD00091 _ FDB000556 _ L-Alanine,0.037708491
FOOD00091 _ FDB001014 _ Nicotinic acid,0.000307676
FOOD00091 _ FDB001224 _ L-Ascorbic acid,0.018460566
FOOD00091 _ FDB001946 _ L-Leucine,0.050512178
FOOD00091 _ FDB002257 _ Arginine,0.051202632
FOOD00091 _ FDB003513 _ Calcium,0.031351467
FOOD00091 _ FDB003520 _ Phosphorus,0.030961421
FOOD00091 _ FDB003521 _ Potassium,0.122828173
FOOD00091 _ FDB003523 _ Sodium,0.037405661
FOOD00091 _ FDB003582 _ Copper,5.23E-05
FOOD00091 _ FDB003635 _ Iodine,4.00E-06
FOOD00091 _ FDB003729 _ Zinc,0.000252682
FOOD00091 _ FDB009020 _ Betaine,0.037708491
FOOD00091 _ FDB011856 _ L-Histidine,0.016255957
FOOD00091 _ FDB011999 _ L-Threonine,0.048428702
FOOD00091 _ FDB012160 _ Riboflavine,4.12E-05
FOOD00091 _ FDB012397 _ L-Isoleucine,0.035976299
FOOD00091 _ FDB012535 _ L-Glutamic acid,0.087178931
FOOD00091 _ FDB012563 _ L-Cystine,0.009690586
FOOD00091 _ FDB012567 _ L-Aspartic acid,0.22487004
FOOD00091 _ FDB012683 _ L-Methionine,0.015226333
FOOD00091 _ FDB012739 _ L-Serine,0.042202501
FOOD00091 _ FDB014613 _ beta-Carotene,0.001279157
FOOD00091 _ FDB016251 _ Iron,0.001334878
FOOD00091 _ FDB021453 _ Pectic acid,0.036824225
FOOD00092 _ FDB000374 _ Phytic acid,0.031378751
FOOD00092 _ FDB000446 _ L-Tyrosine,0.004428887
FOOD00092 _ FDB000474 _ L-Lysine,0.006111385
FOOD00092 _ FDB000484 _ Glycine,0.004938418
FOOD00092 _ FDB000556 _ L-Alanine,0.005400134
FOOD00092 _ FDB000574 _ Pyridoxine,1.79E-05
FOOD00092 _ FDB001014 _ Nicotinic acid,0.000112067
FOOD00092 _ FDB001128 _ Starch,0.476658176
FOOD00092 _ FDB001131 _ Sucrose,0.180502532
FOOD00092 _ FDB001224 _ L-Ascorbic acid,0.006640341
FOOD00092 _ FDB001946 _ L-Leucine,0.007986639
FOOD00092 _ FDB002250 _ L-Tryptophan,0.001494226
FOOD00092 _ FDB002257 _ Arginine,0.005013129
FOOD00092 _ FDB003513 _ Calcium,0.027299514
FOOD00092 _ FDB003520 _ Phosphorus,0.009548106
FOOD00092 _ FDB003521 _ Potassium,0.071059424
FOOD00092 _ FDB003523 _ Sodium,0.000672402
FOOD00092 _ FDB003570 _ Aluminum,2.39E-05
FOOD00092 _ FDB003575 _ Boron,3.11E-05
FOOD00092 _ FDB003577 _ Calcium oxalate,0.000956305
FOOD00092 _ FDB003582 _ Copper,1.27E-05
FOOD00092 _ FDB003635 _ Iodine,1.34E-07
FOOD00092 _ FDB003636 _ Manganese,2.39E-05
FOOD00092 _ FDB003717 _ Sulfur,0.001105727
FOOD00092 _ FDB003729 _ Zinc,1.94E-05
FOOD00092 _ FDB008322 _ Pantothenic acid,4.33E-05
FOOD00092 _ FDB011856 _ L-Histidine,0.002241339
FOOD00092 _ FDB011999 _ L-Threonine,0.005586912
FOOD00092 _ FDB012160 _ Riboflavine,3.23E-05
FOOD00092 _ FDB012397 _ L-Isoleucine,0.00537772
FOOD00092 _ FDB012462 _ alpha-Linolenic acid,0.001398596
FOOD00092 _ FDB012535 _ L-Glutamic acid,0.011879099
FOOD00092 _ FDB012563 _ L-Cystine,0.001329861
FOOD00092 _ FDB012567 _ L-Aspartic acid,0.019593789
FOOD00092 _ FDB012683 _ L-Methionine,0.002599954
FOOD00092 _ FDB012739 _ L-Serine,0.006350462
"FOOD00092 _ FDB012760 _ (Z,Z)-9,12-Octadecadienoic acid",0.007765494
FOOD00092 _ FDB012858 _ Oleic acid,0.000769527
FOOD00092 _ FDB014504 _ Folic acid,1.05E-06
FOOD00092 _ FDB014613 _ beta-Carotene,0.000518198
FOOD00092 _ FDB016249 _ Chlorine,0.002540185
FOOD00092 _ FDB016251 _ Iron,0.000560335
FOOD00092 _ FDB021453 _ Pectic acid,0.089653575
FOOD00093 _ FDB000954 _ Naphthalene,0.043585145
FOOD00093 _ FDB001014 _ Nicotinic acid,2.03E-05
FOOD00093 _ FDB001111 _ Chinese tannin,0.427134425
FOOD00093 _ FDB002708 _ Juglone,0.009734016
FOOD00093 _ FDB003228 _ Pentanal,0.017434058
FOOD00093 _ FDB003513 _ Calcium,0.00897854
FOOD00093 _ FDB003516 _ Chromium,2.62E-05
FOOD00093 _ FDB003520 _ Phosphorus,0.003109074
FOOD00093 _ FDB003521 _ Potassium,0.043294578
FOOD00093 _ FDB003523 _ Sodium,0.000377738
FOOD00093 _ FDB003570 _ Aluminum,0.000671211
FOOD00093 _ FDB003575 _ Boron,1.37E-05
FOOD00093 _ FDB003581 _ Cobalt,0.000104604
FOOD00093 _ FDB003582 _ Copper,5.52E-05
FOOD00093 _ FDB003635 _ Iodine,2.91E-07
FOOD00093 _ FDB003636 _ Manganese,6.83E-05
FOOD00093 _ FDB003653 _ Molybdenum,1.16E-06
FOOD00093 _ FDB003713 _ Silicon,6.39E-05
FOOD00093 _ FDB003717 _ Sulfur,0.007705854
FOOD00093 _ FDB003722 _ Tin,3.49E-05
FOOD00093 _ FDB003727 _ Uranium,1.16E-07
FOOD00093 _ FDB003729 _ Zinc,0.000133661
FOOD00093 _ FDB003763 _ Arsenic,8.72E-08
FOOD00093 _ FDB003766 _ Cadmium,8.72E-08
FOOD00093 _ FDB003777 _ Lead,1.74E-06
FOOD00093 _ FDB003780 _ Mercury,2.91E-07
FOOD00093 _ FDB003792 _ Vanadium,8.72E-08
FOOD00093 _ FDB008068 _ Hexanal,0.026151087
FOOD00093 _ FDB008072 _ 1-Hexanol,0.043585145
FOOD00093 _ FDB008230 _ 1-Pentanol,0.075547585
FOOD00093 _ FDB012152 _ 2-Phenylethanol,0.046490822
FOOD00093 _ FDB012160 _ Riboflavine,2.91E-06
FOOD00093 _ FDB012454 _ Toluene,0.014528382
FOOD00093 _ FDB012575 _ Ellagic acid,0.000101699
FOOD00093 _ FDB013400 _ Selenium,5.81E-08
FOOD00093 _ FDB013444 _ Nickel,1.39E-05
FOOD00093 _ FDB013567 _ Limonene,0.043585145
FOOD00093 _ FDB013792 _ Geraniol,0.037773793
FOOD00093 _ FDB014512 _ 5-Isopropyl-2-methylphenol,0.026151087
FOOD00093 _ FDB014613 _ beta-Carotene,1.74E-06
FOOD00093 _ FDB014661 _ Benzaldehyde,0.081358938
FOOD00093 _ FDB014795 _ 2-Isopropyl-5-methylphenol,0.040679469
FOOD00093 _ FDB016246 _ Gold,2.91E-09
FOOD00093 _ FDB016249 _ Chlorine,0.000156907
FOOD00093 _ FDB016251 _ Iron,0.001322083
FOOD00094 _ FDB000374 _ Phytic acid,0.011012788
FOOD00094 _ FDB000446 _ L-Tyrosine,0.005619475
FOOD00094 _ FDB000474 _ L-Lysine,0.00496612
FOOD00094 _ FDB000484 _ Glycine,0.009665245
FOOD00094 _ FDB000514 _ Syringic acid,0.000458604
FOOD00094 _ FDB000556 _ L-Alanine,0.007796275
FOOD00094 _ FDB000565 _ alpha-Tocopherol,8.48E-05
FOOD00094 _ FDB000574 _ Pyridoxine,9.42E-06
"FOOD00094 _ FDB000822 _ 4-Hydroxy-3,5-dimethoxybenzaldehyde",1.13E-05
FOOD00094 _ FDB001014 _ Nicotinic acid,2.32E-05
FOOD00094 _ FDB001111 _ Chinese tannin,0.08047565
FOOD00094 _ FDB001224 _ L-Ascorbic acid,0.012250392
FOOD00094 _ FDB001532 _ Betulinic acid,5.03E-05
FOOD00094 _ FDB001936 _ Stigmasterol,6.91E-06
FOOD00094 _ FDB001946 _ L-Leucine,0.012699573
FOOD00094 _ FDB002250 _ L-Tryptophan,0.002418667
FOOD00094 _ FDB002257 _ Arginine,0.026922592
FOOD00094 _ FDB002431 _ gamma-Tocopherol,0.002416782
FOOD00094 _ FDB002432 _ d-Tocopherol,0.001312991
FOOD00094 _ FDB002558 _ Caffeic acid,4.40E-06
FOOD00094 _ FDB002593 _ p-Coumaric acid,2.51E-06
FOOD00094 _ FDB002708 _ Juglone,0.00016648
FOOD00094 _ FDB002711 _ Hyperin,0.002512901
FOOD00094 _ FDB003513 _ Calcium,0.001074265
FOOD00094 _ FDB003520 _ Phosphorus,0.004962979
FOOD00094 _ FDB003521 _ Potassium,0.007142921
FOOD00094 _ FDB003523 _ Sodium,9.42E-05
FOOD00094 _ FDB003575 _ Boron,7.85E-06
FOOD00094 _ FDB003582 _ Copper,1.13E-05
FOOD00094 _ FDB003636 _ Manganese,3.71E-05
FOOD00094 _ FDB003693 _ Salicylates,3.77E-06
FOOD00094 _ FDB003717 _ Sulfur,0.001306708
FOOD00094 _ FDB003729 _ Zinc,3.46E-05
FOOD00094 _ FDB003839 _ beta-Eudesmol,2.64E-05
FOOD00094 _ FDB004212 _ delta-5-Avenasterol,7.85E-05
FOOD00094 _ FDB008322 _ Pantothenic acid,8.17E-06
FOOD00094 _ FDB010547 _ Myo-Inositol,0.003769351
FOOD00094 _ FDB010557 _ trans-Sinapic acid,1.07E-06
FOOD00094 _ FDB011856 _ L-Histidine,0.004595467
FOOD00094 _ FDB011999 _ L-Threonine,0.005735696
FOOD00094 _ FDB012158 _ Serotonin,0.000119363
FOOD00094 _ FDB012160 _ Riboflavine,3.77E-06
FOOD00094 _ FDB012171 _ Eugenol,2.51E-05
FOOD00094 _ FDB012362 _ beta-Sitosterol,0.001303567
FOOD00094 _ FDB012397 _ L-Isoleucine,0.007246578
FOOD00094 _ FDB012462 _ alpha-Linolenic acid,0.075487542
FOOD00094 _ FDB012521 _ Campesterol,6.60E-05
FOOD00094 _ FDB012535 _ L-Glutamic acid,0.035962752
FOOD00094 _ FDB012563 _ L-Cystine,0.004416423
FOOD00094 _ FDB012567 _ L-Aspartic acid,0.01888445
FOOD00094 _ FDB012575 _ Ellagic acid,8.48E-05
FOOD00094 _ FDB012683 _ L-Methionine,0.003584025
FOOD00094 _ FDB012733 _ delta7-Avenasterol,1.26E-06
FOOD00094 _ FDB012739 _ L-Serine,0.010010769
"FOOD00094 _ FDB012760 _ (Z,Z)-9,12-Octadecadienoic acid",0.477928614
FOOD00094 _ FDB012801 _ Ferulic acid,8.80E-07
FOOD00094 _ FDB012858 _ Oleic acid,0.15473187
FOOD00094 _ FDB013269 _ Cholesterol,7.54E-06
FOOD00094 _ FDB014504 _ Folic acid,1.88E-06
FOOD00094 _ FDB014510 _ Biotin,2.51E-08
FOOD00094 _ FDB014613 _ beta-Carotene,6.28E-07
FOOD00094 _ FDB016249 _ Chlorine,0.000288984
FOOD00094 _ FDB016251 _ Iron,3.14E-05
FOOD00095 _ FDB000446 _ L-Tyrosine,0.009482458
FOOD00095 _ FDB000474 _ L-Lysine,0.024892919
FOOD00095 _ FDB000484 _ Glycine,0.016891624
FOOD00095 _ FDB000556 _ L-Alanine,0.01659472
FOOD00095 _ FDB000565 _ alpha-Tocopherol,0.000243226
FOOD00095 _ FDB000574 _ Pyridoxine,1.64E-05
FOOD00095 _ FDB001014 _ Nicotinic acid,0.000119097
FOOD00095 _ FDB001131 _ Sucrose,0.218064656
FOOD00095 _ FDB001224 _ L-Ascorbic acid,0.005334197
FOOD00095 _ FDB001946 _ L-Leucine,0.023411757
FOOD00095 _ FDB002250 _ L-Tryptophan,0.002667098
FOOD00095 _ FDB002257 _ Arginine,0.021039884
FOOD00095 _ FDB003513 _ Calcium,0.032709698
FOOD00095 _ FDB003516 _ Chromium,3.36E-05
FOOD00095 _ FDB003520 _ Phosphorus,0.023530854
FOOD00095 _ FDB003521 _ Potassium,0.209174328
FOOD00095 _ FDB003523 _ Sodium,0.031179891
FOOD00095 _ FDB003570 _ Aluminum,0.000216387
FOOD00095 _ FDB003575 _ Boron,0.000147445
FOOD00095 _ FDB003581 _ Cobalt,1.46E-06
FOOD00095 _ FDB003582 _ Copper,4.92E-05
FOOD00095 _ FDB003636 _ Manganese,0.000404258
FOOD00095 _ FDB003653 _ Molybdenum,3.52E-06
FOOD00095 _ FDB003713 _ Silicon,0.001358711
FOOD00095 _ FDB003717 _ Sulfur,0.006422843
FOOD00095 _ FDB003729 _ Zinc,0.001638337
FOOD00095 _ FDB003763 _ Arsenic,9.75E-07
FOOD00095 _ FDB003766 _ Cadmium,6.73E-06
FOOD00095 _ FDB003777 _ Lead,1.01E-05
FOOD00095 _ FDB003780 _ Mercury,6.71E-08
FOOD00095 _ FDB003792 _ Vanadium,3.45E-05
FOOD00095 _ FDB004181 _ Lithium,4.48E-06
FOOD00095 _ FDB004188 _ Silver,1.00E-06
FOOD00095 _ FDB008114 _ Malic acid,0.002012905
FOOD00095 _ FDB008322 _ Pantothenic acid,5.87E-05
FOOD00095 _ FDB011856 _ L-Histidine,0.006520133
FOOD00095 _ FDB011999 _ L-Threonine,0.017483753
FOOD00095 _ FDB012397 _ L-Isoleucine,0.024892919
FOOD00095 _ FDB012462 _ alpha-Linolenic acid,0.033486344
FOOD00095 _ FDB012535 _ L-Glutamic acid,0.053934099
FOOD00095 _ FDB012563 _ L-Cystine,0.004742068
FOOD00095 _ FDB012567 _ L-Aspartic acid,0.042081446
FOOD00095 _ FDB012683 _ L-Methionine,0.004742068
FOOD00095 _ FDB012739 _ L-Serine,0.011557427
"FOOD00095 _ FDB012760 _ (Z,Z)-9,12-Octadecadienoic acid",0.013927622
FOOD00095 _ FDB012858 _ Oleic acid,0.002667098
FOOD00095 _ FDB013400 _ Selenium,9.73E-08
FOOD00095 _ FDB013444 _ Nickel,4.73E-05
FOOD00095 _ FDB014613 _ beta-Carotene,0.000337162
FOOD00095 _ FDB016249 _ Chlorine,0.001325162
FOOD00095 _ FDB016251 _ Iron,0.000303613
FOOD00095 _ FDB021453 _ Pectic acid,0.134193634
FOOD00097 _ FDB003575 _ Boron,0.000272183
FOOD00097 _ FDB003582 _ Copper,8.71E-05
FOOD00097 _ FDB003636 _ Manganese,0.00178552
FOOD00097 _ FDB005871 _ Artemorin,0.108873163
FOOD00097 _ FDB005894 _ Reynosin,0.054436581
FOOD00097 _ FDB005897 _ Santamarin,0.032661949
FOOD00097 _ FDB005902 _ Verlotorin,0.030484486
FOOD00097 _ FDB008548 _ Methyleugenol,0.030713119
FOOD00097 _ FDB009065 _ Camphene,0.002286336
FOOD00097 _ FDB012171 _ Eugenol,0.014730539
FOOD00097 _ FDB012393 _ Aceteugenol,0.000468155
FOOD00097 _ FDB013516 _ 4(10)-Thujene,0.03375068
FOOD00097 _ FDB013567 _ Limonene,0.006314643
FOOD00097 _ FDB014324 _ alpha-Carene,0.001927055
FOOD00097 _ FDB014416 _ alpha-Terpineol,0.016766467
FOOD00097 _ FDB014601 _ p-Menth-1-en-4-ol,0.017615678
"FOOD00097 _ FDB014616 _ 1,8-Cineole",0.167392488
FOOD00097 _ FDB014940 _ Linalool,0.045073489
FOOD00097 _ FDB015464 _ beta-Pinene,0.02580294
FOOD00097 _ FDB015618 _ Costunolide,0.391943386
FOOD00097 _ FDB015712 _ Desacetyllaurenobiolide,0.001306478
FOOD00097 _ FDB015736 _ beta-Caryophyllene,0.002286336
FOOD00097 _ FDB015966 _ Terpinolene,0.002308111
FOOD00097 _ FDB015968 _ gamma-Terpinene,0.002493195
FOOD00097 _ FDB017358 _ 1-Isopropyl-4-methylbenzene,0.004376701
"FOOD00097 _ FDB017400 _ 7-Methyl-3-methylene-1,6-octadiene",0.003843223
FOOD00098 _ FDB000446 _ L-Tyrosine,0.014848341
FOOD00098 _ FDB000474 _ L-Lysine,0.038743507
FOOD00098 _ FDB000484 _ Glycine,0.012874149
FOOD00098 _ FDB000556 _ L-Alanine,0.023206062
FOOD00098 _ FDB000574 _ Pyridoxine,1.02E-05
FOOD00098 _ FDB000710 _ Choline,0.004153252
FOOD00098 _ FDB001014 _ Nicotinic acid,4.38E-05
FOOD00098 _ FDB001128 _ Starch,0.530796756
FOOD00098 _ FDB001224 _ L-Ascorbic acid,0.000104297
FOOD00098 _ FDB001946 _ L-Leucine,0.040266056
FOOD00098 _ FDB002250 _ L-Tryptophan,0.004969003
FOOD00098 _ FDB002257 _ Arginine,0.042910727
FOOD00098 _ FDB003513 _ Calcium,0.00092191
FOOD00098 _ FDB003520 _ Phosphorus,0.007165756
FOOD00098 _ FDB003521 _ Potassium,0.015989088
FOOD00098 _ FDB003523 _ Sodium,0.000406013
FOOD00098 _ FDB003582 _ Copper,1.58E-05
FOOD00098 _ FDB003635 _ Iodine,5.12E-08
FOOD00098 _ FDB003636 _ Manganese,2.14E-05
FOOD00098 _ FDB003717 _ Sulfur,0.002272183
FOOD00098 _ FDB003729 _ Zinc,7.36E-05
FOOD00098 _ FDB008322 _ Pantothenic acid,3.54E-05
FOOD00098 _ FDB010547 _ Myo-Inositol,0.002421178
FOOD00098 _ FDB011856 _ L-Histidine,0.015644536
FOOD00098 _ FDB011999 _ L-Threonine,0.019914191
FOOD00098 _ FDB012160 _ Riboflavine,4.66E-06
FOOD00098 _ FDB012357 _ Phytomenadione,4.66E-06
FOOD00098 _ FDB012397 _ L-Isoleucine,0.023997601
FOOD00098 _ FDB012462 _ alpha-Linolenic acid,0.001899694
FOOD00098 _ FDB012535 _ L-Glutamic acid,0.08613807
FOOD00098 _ FDB012563 _ L-Cystine,0.007286815
FOOD00098 _ FDB012567 _ L-Aspartic acid,0.061386179
FOOD00098 _ FDB012683 _ L-Methionine,0.004237062
FOOD00098 _ FDB012739 _ L-Serine,0.025599303
"FOOD00098 _ FDB012760 _ (Z,Z)-9,12-Octadecadienoic acid",0.006946919
FOOD00098 _ FDB012858 _ Oleic acid,0.003110283
FOOD00098 _ FDB014504 _ Folic acid,2.05E-06
